RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
3,1,123,-44,"['-41', '-59', '-36', '0']"
3,1,124,-44,"['-41', '-59', '-36', '0']"
3,1,120,-44,"['-41', '-59', '-36', '0']"
0,1,123,-38,"[0, '-41', '-50', '-43']"
0,1,124,-38,"[0, '-41', '-50', '-43']"
0,1,120,-37,"[0, '-41', '-50', '-43']"
0,1,121,-37,"[0, '-41', '-50', '-43']"
0,1,122,-37,"[0, '-41', '-50', '-43']"
1,1,126,-38,"['-39', '120', '-32', '-55']"
1,1,127,-38,"['-39', '120', '-32', '-55']"
1,1,128,-38,"['-39', '120', '-32', '-55']"
1,1,129,-38,"['-39', '120', '-32', '-55']"
1,1,125,-38,"['-39', '120', '-32', '-55']"
2,1,126,-39,"['-49', '-33', '0', '-36']"
2,1,127,-39,"['-49', '-33', '0', '-36']"
2,1,128,-39,"['-49', '-33', '0', '-36']"
2,1,129,-39,"['-49', '-33', '0', '-36']"
2,1,125,-39,"['-49', '-33', '0', '-36']"
3,1,126,-44,"['-42', '-56', '-36', '0']"
