RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
2,1,124,-43,"['-52', '-33', '0', '-36']"
2,1,120,-43,"['-52', '-33', '0', '-36']"
3,1,121,-36,"['-39', '-69', '-36', '0']"
3,1,122,-36,"['-39', '-69', '-36', '0']"
3,1,123,-36,"['-39', '-69', '-36', '0']"
3,1,124,-36,"['-39', '-69', '-36', '0']"
3,1,120,-36,"['-39', '-69', '-36', '0']"
0,1,122,-34,"[0, '-39', '-52', '-39']"
0,1,123,-38,"[0, '-39', '-52', '-39']"
0,1,124,-41,"[0, '-39', '-52', '-39']"
0,1,120,-30,"[0, '-39', '-52', '-39']"
0,1,121,-32,"[0, '-39', '-52', '-39']"
1,1,126,-30,"['-39', '120', '-32', '-64']"
1,1,127,-30,"['-39', '120', '-32', '-64']"
1,1,128,-30,"['-39', '120', '-32', '-64']"
1,1,129,-30,"['-39', '120', '-32', '-64']"
1,1,125,-30,"['-39', '120', '-32', '-64']"
2,1,126,-48,"['-51', '-33', '0', '-36']"
2,1,127,-48,"['-51', '-33', '0', '-36']"
2,1,128,-48,"['-51', '-33', '0', '-36']"
2,1,129,-49,"['-51', '-33', '0', '-36']"
2,1,125,-48,"['-51', '-33', '0', '-36']"
3,1,126,-44,"['-39', '-60', '-36', '0']"
3,1,127,-46,"['-39', '-60', '-36', '0']"
3,1,128,-48,"['-39', '-60', '-36', '0']"
3,1,129,-49,"['-39', '-60', '-36', '0']"
3,1,125,-43,"['-39', '-60', '-36', '0']"
0,1,127,-23,"[0, '-40', '-50', '-41']"
0,1,128,-23,"[0, '-40', '-50', '-41']"
0,1,129,-23,"[0, '-40', '-50', '-41']"
0,1,125,-24,"[0, '-40', '-50', '-41']"
0,1,126,-23,"[0, '-40', '-50', '-41']"
1,1,131,-32,"['-40', '120', '-32', '-64']"
1,1,132,-32,"['-40', '120', '-32', '-64']"
1,1,133,-32,"['-40', '120', '-32', '-64']"
1,1,134,-32,"['-40', '120', '-32', '-64']"
1,1,130,-32,"['-40', '120', '-32', '-64']"
2,1,131,-63,"['-49', '-33', '0', '-36']"
2,1,132,-64,"['-49', '-33', '0', '-36']"
2,1,133,-64,"['-49', '-33', '0', '-36']"
2,1,134,-64,"['-49', '-33', '0', '-36']"
2,1,130,-62,"['-49', '-33', '0', '-36']"
3,1,131,-45,"['-40', '-66', '-36', '0']"
3,1,132,-43,"['-40', '-66', '-36', '0']"
3,1,133,-42,"['-40', '-66', '-36', '0']"
3,1,134,-41,"['-40', '-66', '-36', '0']"
3,1,130,-47,"['-40', '-66', '-36', '0']"
0,1,132,-25,"[0, '-42', '-51', '-42']"
0,1,133,-25,"[0, '-42', '-51', '-42']"
0,1,134,-25,"[0, '-42', '-51', '-42']"
